Security,TLEVICPO MM Equity                                              ,,,,,,,,,,,
Start Date,31/12/2009 00:00,,,,,,,,,,,
End Date,04/10/2019 00:00,,,,,,,,,,,
Period,D,,,,,,,,,,,
Currency,MXN,,,,,,,,,,,
,,,,,,,,,,,,
Date,PX_LAST,Change,% Change,PX_OPEN,Change,% Change,PX_HIGH,Change,% Change,PX_LOW,Change,% Change
03/09/2019,33.97,-1.38,-3.903818953,35.2,-0.15,-0.424328147,35.34,-0.01,-0.028288543,33.85,-1.5,-4.243281471
02/09/2019,35.35,-0.09,-0.253950339,34.99,-0.45,-1.269751693,35.7,0.26,0.733634312,34.77,-0.67,-1.890519187
30/08/2019,35.44,1.96,5.854241338,33.6,0.12,0.358422939,35.56,2.08,6.212664277,33.58,0.1,0.298685783
29/08/2019,33.48,1.04,3.205918619,32.61,0.17,0.52404439,33.6,1.16,3.575832306,32.5,0.06,0.184956843
28/08/2019,32.44,0.77,2.431323019,31.38,-0.29,-0.915693085,32.69,1.02,3.220713609,31.22,-0.45,-1.420903063
27/08/2019,31.67,0.7,2.260251857,30.98,0.01,0.032289312,32.18,1.21,3.907006781,30.98,0.01,0.032289312
26/08/2019,30.97,0.27,0.879478827,30.9,0.2,0.651465798,31.13,0.43,1.400651466,30.5,-0.2,-0.651465798
23/08/2019,30.7,0.42,1.387054161,30.11,-0.17,-0.561426684,31.17,0.89,2.939233818,30.11,-0.17,-0.561426684
22/08/2019,30.28,-0.19,-0.623564161,30.71,0.24,0.787659993,30.78,0.31,1.017394158,29.75,-0.72,-2.36297998
21/08/2019,30.47,-0.53,-1.709677419,30.93,-0.07,-0.225806452,31.35,0.35,1.129032258,30.22,-0.78,-2.516129032
20/08/2019,31,-0.28,-0.895140665,31.21,-0.07,-0.223785166,31.68,0.4,1.278772379,30.68,-0.6,-1.918158568
19/08/2019,31.28,0.34,1.098901099,30.95,0.01,0.032320621,31.69,0.75,2.424046542,30.95,0.01,0.032320621
16/08/2019,30.94,0.55,1.809805857,30.45,0.06,0.197433366,31.15,0.76,2.500822639,30.4,0.01,0.032905561
15/08/2019,30.39,0.07,0.230870712,30.25,-0.07,-0.230870712,30.71,0.39,1.286279683,28.98,-1.34,-4.419525066
14/08/2019,30.32,-1.68,-5.25,31.92,-0.08,-0.25,31.95,-0.05,-0.15625,30.2,-1.8,-5.625
13/08/2019,32,-1.33,-3.99039904,33.25,-0.08,-0.240024002,33.78,0.45,1.350135014,31.9,-1.43,-4.290429043
12/08/2019,33.33,-0.44,-1.302931596,34.03,0.26,0.769914125,34.03,0.26,0.769914125,33.2,-0.57,-1.687888659
09/08/2019,33.77,-1.15,-3.293241695,35.19,0.27,0.773195876,35.19,0.27,0.773195876,33.69,-1.23,-3.52233677
08/08/2019,34.92,-0.86,-2.403577418,36,0.22,0.614868642,36,0.22,0.614868642,34.53,-1.25,-3.493571828
07/08/2019,35.78,1.23,3.560057887,34.19,-0.36,-1.041968162,35.91,1.36,3.936324168,34,-0.55,-1.591895803
06/08/2019,34.55,-0.49,-1.398401826,34.96,-0.08,-0.228310502,35.3,0.26,0.742009132,34.19,-0.85,-2.425799087
05/08/2019,35.04,-1.69,-4.601143479,36.64,-0.09,-0.24503131,36.68,-0.05,-0.136128505,34.93,-1.8,-4.900626191
02/08/2019,36.73,0.2,0.547495209,36.44,-0.09,-0.246372844,36.93,0.4,1.094990419,36.19,-0.34,-0.930741856
01/08/2019,36.53,0.2,0.550509221,36.24,-0.09,-0.247729149,37.15,0.82,2.257087806,36.06,-0.27,-0.743187448
31/07/2019,36.33,0.91,2.56916996,35.33,-0.09,-0.254093732,36.63,1.21,3.416149068,35.12,-0.3,-0.846979108
30/07/2019,35.42,-0.08,-0.225352113,35.1,-0.4,-1.126760563,35.53,0.03,0.084507042,34.89,-0.61,-1.718309859
29/07/2019,35.5,0.28,0.795002839,35.31,0.09,0.255536627,35.76,0.54,1.533219761,35.13,-0.09,-0.255536627
26/07/2019,35.22,-0.62,-1.729910714,35.76,-0.08,-0.223214286,36.2,0.36,1.004464286,34.76,-1.08,-3.013392857
25/07/2019,35.84,0.72,2.050113895,35.25,0.13,0.370159453,36.3,1.18,3.359908884,35.25,0.13,0.370159453
24/07/2019,35.12,0.23,0.659214675,34.71,-0.18,-0.515907137,35.22,0.33,0.945829751,34.71,-0.18,-0.515907137
23/07/2019,34.89,0.36,1.042571677,34.85,0.32,0.926730379,35.21,0.68,1.969302056,34.19,-0.34,-0.984651028
22/07/2019,34.53,-0.27,-0.775862069,35.33,0.53,1.522988506,35.33,0.53,1.522988506,33.93,-0.87,-2.5
19/07/2019,34.8,0.29,0.840336134,34.7,0.19,0.550565054,34.89,0.38,1.101130107,34.33,-0.18,-0.521587946
18/07/2019,34.51,-0.17,-0.490196078,34.6,-0.08,-0.230680507,34.73,0.05,0.144175317,33.96,-0.72,-2.076124567
17/07/2019,34.68,0.06,0.173310225,34.64,0.02,0.057770075,35.03,0.41,1.18428654,34.31,-0.31,-0.895436164
16/07/2019,34.62,-1.8,-4.942339374,36.57,0.15,0.411861614,36.63,0.21,0.57660626,34.41,-2.01,-5.518945634
15/07/2019,36.42,0.1,0.275330396,36.62,0.3,0.825991189,36.66,0.34,0.936123348,35.99,-0.33,-0.908590308
12/07/2019,36.32,0,0,35.99,-0.33,-0.908590308,36.58,0.26,0.715859031,35.73,-0.59,-1.624449339
11/07/2019,36.32,0.67,1.879382889,36,0.35,0.981767181,36.55,0.9,2.52454418,35.64,-0.01,-0.028050491
10/07/2019,35.65,2.21,6.608851675,33.9,0.46,1.375598086,36.27,2.83,8.46291866,33.54,0.1,0.299043062
09/07/2019,33.44,0.67,2.044552945,32.94,0.17,0.518767165,33.61,0.84,2.56332011,32.4,-0.37,-1.129081477
08/07/2019,32.77,-0.54,-1.621134794,33.28,-0.03,-0.090063044,33.28,-0.03,-0.090063044,32.05,-1.26,-3.782647853
05/07/2019,33.31,0.81,2.492307692,32.5,0,0,33.4,0.9,2.769230769,32.5,0,0
04/07/2019,32.5,-0.47,-1.425538368,32.91,-0.06,-0.181983621,33.03,0.06,0.181983621,32.2,-0.77,-2.335456476
03/07/2019,32.97,0.56,1.727861771,32.25,-0.16,-0.493674792,33.01,0.6,1.851280469,32.09,-0.32,-0.987349583
02/07/2019,32.41,-0.15,-0.460687961,32.72,0.16,0.491400491,32.98,0.42,1.28992629,32.3,-0.26,-0.798525799
01/07/2019,32.56,0.11,0.338983051,32.61,0.16,0.493066256,32.85,0.4,1.232665639,32.24,-0.21,-0.647149461
28/06/2019,32.45,-0.2,-0.612557427,32.99,0.34,1.041347626,33.01,0.36,1.102603369,31.93,-0.72,-2.205206738
27/06/2019,32.65,0.08,0.245624808,32.65,0.08,0.245624808,32.73,0.16,0.491249616,31.64,-0.93,-2.855388394
26/06/2019,32.57,0.02,0.061443932,32.55,0,0,32.94,0.39,1.198156682,32.34,-0.21,-0.64516129
25/06/2019,32.55,-0.79,-2.369526095,33.3,-0.04,-0.119976005,33.38,0.04,0.119976005,31.8,-1.54,-4.619076185
24/06/2019,33.34,-0.85,-2.486107049,34,-0.19,-0.555718046,34.02,-0.17,-0.49722141,33.2,-0.99,-2.895583504
21/06/2019,34.19,-0.32,-0.927267459,34.46,-0.05,-0.14488554,34.48,-0.03,-0.086931324,33.55,-0.96,-2.781802376
20/06/2019,34.51,-0.29,-0.833333333,34.89,0.09,0.25862069,35.25,0.45,1.293103448,34.3,-0.5,-1.436781609
19/06/2019,34.8,-0.52,-1.472253681,35.32,0,0,35.32,0,0,34.66,-0.66,-1.868629672
18/06/2019,35.32,0.54,1.552616446,34.84,0.06,0.172512938,35.46,0.68,1.955146636,34.71,-0.07,-0.201265095
17/06/2019,34.78,0.29,0.840823427,34.41,-0.08,-0.23195129,35.35,0.86,2.49347637,34.14,-0.35,-1.014786895
14/06/2019,34.49,-0.72,-2.044873615,35.29,0.08,0.227208179,35.29,0.08,0.227208179,34.15,-1.06,-3.010508378
13/06/2019,35.21,-0.94,-2.600276625,36.31,0.16,0.442600277,36.36,0.21,0.580912863,35,-1.15,-3.181189488
